customer_id,cohort_month,txn_month
10558,2021-07,2022-12
98595,2021-07,2023-09
82851,2021-09,2023-01
65239,2022-04,2022-03
56552,2022-05,2021-03
73374,2021-10,2023-06
23933,2023-11,2022-05
36610,2023-03,2022-08
304,2023-09,2023-01
94292,2022-05,2023-03
98142,2021-05,2022-04
7185,2021-09,2023-12
40941,2022-08,2022-02
94899,2023-07,2022-05
87809,2021-09,2022-11
93144,2021-08,2021-12
98506,2023-02,2022-07
27121,2021-04,2023-12
752,2021-06,2021-05
65949,2022-06,2022-05
47393,2022-09,2021-10
74080,2023-08,2022-03
58402,2022-06,2021-03
43555,2022-09,2021-05
53572,2023-01,2021-07
40293,2022-01,2021-09
70088,2021-04,2021-02
34566,2023-12,2023-10
80874,2022-10,2023-02
94980,2021-09,2021-03
70838,2023-12,2021-08
34899,2021-10,2023-12
68426,2022-11,2023-01
66064,2022-04,2022-09
75021,2023-06,2021-11
48256,2021-06,2022-01
56254,2023-04,2023-04
16360,2022-03,2021-02
76009,2021-08,2021-06
80476,2023-11,2023-03
11350,2022-07,2023-11
29624,2021-10,2021-04
46492,2023-10,2023-10
53982,2022-02,2021-01
80593,2021-02,2023-10
36289,2022-08,2022-08
97883,2022-11,2022-08
41159,2023-04,2023-06
22087,2021-03,2023-03
97056,2023-03,2021-02
98760,2021-09,2023-06
59108,2022-10,2022-11
10039,2023-11,2023-05
94163,2023-02,2022-12
6295,2021-03,2021-05
18887,2022-03,2022-07
52385,2023-03,2023-12
81523,2021-02,2021-04
66153,2021-07,2023-03
57949,2023-02,2021-03
62096,2022-06,2023-06
16127,2022-11,2023-08
2811,2022-07,2023-08
20090,2021-12,2021-11
33689,2023-10,2023-12
80372,2021-05,2023-02
53617,2023-02,2021-05
97154,2023-12,2022-09
98500,2023-05,2023-07
14433,2023-09,2022-03
87415,2023-06,2021-11
74556,2023-07,2021-07
54451,2021-03,2021-05
22207,2023-09,2023-10
25647,2022-11,2023-08
31689,2022-10,2022-12
86758,2023-09,2022-04
9261,2022-02,2022-04
84400,2023-06,2022-10
7067,2021-01,2022-03
66793,2021-01,2023-08
8371,2023-11,2023-10
53660,2023-01,2022-06
14749,2021-11,2021-02
88638,2022-11,2021-09
96085,2022-11,2022-03
50440,2021-06,2021-11
72073,2021-01,2021-03
86788,2022-11,2023-09
27618,2022-10,2022-01
53629,2021-07,2021-01
1036,2023-03,2023-11
39592,2021-07,2022-01
92929,2021-12,2022-10
78193,2023-03,2022-11
51992,2021-01,2022-04
47068,2023-04,2021-11
66613,2021-03,2022-12
23916,2021-05,2023-03
3318,2022-03,2023-08
92958,2022-02,2023-07
32753,2022-08,2021-03
24942,2023-03,2023-02
34252,2023-11,2023-04
80383,2022-08,2023-02
59981,2023-10,2022-03
26207,2021-01,2021-07
57224,2022-11,2022-06
49358,2021-06,2023-02
97589,2023-04,2021-08
87017,2021-06,2022-03
11149,2023-07,2021-11
55525,2021-11,2023-02
96948,2023-02,2022-01
14874,2021-04,2021-08
47902,2021-02,2022-02
50439,2021-02,2022-12
29884,2023-10,2023-05
3961,2023-11,2023-02
42267,2022-06,2023-09
56314,2021-08,2022-05
56586,2022-12,2022-03
76283,2022-05,2023-11
95734,2022-09,2022-10
87579,2022-03,2023-10
80352,2022-06,2021-01
66833,2023-05,2021-11
65707,2021-02,2023-07
65682,2023-03,2023-07
37336,2023-08,2023-11
45023,2021-08,2023-03
25495,2023-12,2022-04
38409,2023-04,2021-05
51385,2022-05,2022-07
41950,2023-12,2022-04
45899,2021-02,2022-06
21274,2023-11,2023-12
8361,2021-07,2021-12
74471,2023-11,2021-05
90340,2023-02,2022-10
6156,2022-10,2022-01
13128,2023-11,2023-11
66429,2022-06,2022-11
22817,2021-12,2023-07
83915,2023-09,2021-08
93689,2021-01,2021-02
51,2023-04,2023-01
86011,2023-07,2023-05
6934,2022-11,2023-12
38105,2023-06,2023-06
24326,2021-07,2022-09
45396,2021-02,2023-10
52381,2022-03,2021-05
84191,2023-09,2022-09
34862,2021-07,2023-08
61667,2022-11,2023-05
67208,2021-11,2023-03
67819,2023-10,2022-04
97468,2022-06,2021-01
85901,2022-09,2023-11
13017,2023-01,2021-11
75053,2021-04,2021-04
16298,2023-06,2021-10
64490,2023-01,2022-04
64193,2022-12,2022-04
26593,2023-05,2022-04
95380,2021-01,2023-12
95273,2021-09,2023-04
20653,2023-02,2023-07
16505,2023-06,2022-03
90058,2022-04,2021-11
55089,2021-12,2022-10
31320,2023-04,2023-03
39528,2023-07,2021-07
25569,2023-12,2022-08
54032,2021-12,2022-07
95395,2023-12,2021-11
79521,2022-09,2023-02
63075,2023-01,2022-01
33653,2022-09,2023-07
93985,2023-09,2023-07
39509,2023-11,2021-08
67346,2021-03,2022-12
48273,2021-06,2021-05
21582,2023-10,2023-04
62224,2021-04,2021-06
94329,2021-01,2022-12
89929,2022-09,2023-02
60778,2022-05,2022-12
51223,2023-04,2021-08
42266,2021-12,2023-03
96473,2023-01,2023-11
24837,2023-08,2023-09
94908,2022-02,2022-12
33114,2021-08,2022-06
30460,2023-04,2021-03
98622,2022-04,2023-06
7263,2023-04,2022-12
43629,2022-06,2021-05
32243,2023-01,2022-04
35240,2021-08,2022-05
18120,2023-07,2022-12
39388,2022-07,2022-01
32665,2021-10,2021-12
41161,2022-04,2021-05
41177,2023-12,2022-09
81017,2021-06,2023-05
44711,2023-04,2022-09
49103,2023-02,2022-11
57176,2021-09,2023-05
15789,2023-09,2022-12
101,2023-07,2022-12
72812,2021-01,2021-10
13769,2023-03,2022-04
61262,2023-05,2023-12
52517,2023-09,2022-04
17655,2022-07,2021-07
90911,2023-09,2023-04
84120,2021-05,2021-12
81406,2022-03,2022-04
36301,2023-12,2023-07
12321,2021-06,2023-11
10889,2021-11,2023-10
57486,2021-04,2021-11
29886,2022-12,2023-05
20729,2022-08,2021-08
90563,2023-05,2022-12
80379,2022-06,2023-09
15792,2022-12,2023-04
88429,2023-10,2021-10
62013,2022-12,2023-05
12461,2022-05,2023-01
15536,2022-02,2021-02
49151,2022-07,2023-11
36945,2021-11,2023-02
93079,2021-09,2023-02
55650,2023-11,2022-06
82839,2023-12,2021-10
37589,2021-12,2021-01
11080,2021-01,2021-03
77399,2021-03,2021-04
99784,2022-01,2022-05
99969,2022-10,2022-03
42935,2022-04,2022-08
92943,2023-04,2022-04
21867,2021-04,2023-08
80587,2022-12,2023-04
99137,2021-09,2022-09
37410,2021-04,2023-07
99236,2022-03,2023-09
52461,2023-11,2023-11
75414,2022-03,2023-05
6690,2022-07,2021-11
40245,2022-05,2022-09
77172,2022-05,2023-11
46160,2021-08,2023-11
48886,2021-06,2021-06
23029,2023-11,2023-11
67145,2022-12,2022-12
39149,2023-12,2023-08
68183,2022-05,2023-01
23757,2021-07,2022-04
83312,2023-06,2021-09
98931,2021-09,2023-12
68821,2022-04,2023-08
68046,2022-12,2022-06
48558,2023-12,2023-09
86980,2022-02,2021-03
33998,2021-08,2021-09
41046,2022-05,2021-08
81986,2023-05,2023-12
2249,2021-06,2023-03
20023,2021-03,2021-04
16711,2022-12,2021-04
58914,2022-07,2022-03
79632,2021-01,2023-12
6981,2021-11,2022-10
46521,2022-03,2021-09
80771,2021-05,2023-07
61130,2022-06,2021-10
85009,2023-02,2022-11
57219,2023-02,2022-01
39804,2022-03,2022-05
4380,2023-10,2022-09
31354,2023-06,2021-12
15959,2022-03,2022-02
88931,2023-08,2023-01
4373,2021-09,2022-12
27218,2022-03,2021-10
58506,2022-11,2022-07
55345,2023-03,2022-09
33080,2021-04,2021-12
8650,2021-08,2021-09
91922,2022-01,2022-07
80547,2021-04,2023-05
13422,2021-06,2023-05
45187,2021-11,2021-09
12150,2023-06,2023-09
91031,2021-06,2023-02
44686,2021-03,2023-10
69459,2023-03,2023-04
22560,2021-12,2022-06
49569,2022-04,2023-11
74957,2023-02,2023-08
91859,2021-11,2023-10
70116,2021-11,2022-10
82438,2021-04,2021-09
59058,2023-11,2023-03
74843,2022-12,2021-10
3575,2023-11,2023-01
64001,2022-07,2023-09
43438,2022-05,2021-11
22833,2022-12,2022-04
7213,2022-07,2022-10
54766,2022-12,2021-12
25093,2022-05,2022-06
99530,2021-11,2021-04
96283,2021-10,2021-06
80151,2022-06,2022-12
92021,2022-11,2023-06
38025,2022-06,2023-04
37456,2021-09,2022-08
10508,2023-05,2021-10
69357,2021-09,2022-03
37004,2023-05,2022-10
16753,2021-08,2022-07
36443,2023-07,2023-08
5192,2023-09,2021-11
80163,2021-04,2021-02
44849,2021-03,2021-12
22863,2021-07,2023-07
87524,2021-10,2023-08
82495,2021-01,2021-11
53123,2021-07,2023-09
65444,2021-09,2023-01
49419,2021-09,2021-09
76068,2022-05,2023-02
58309,2023-03,2022-10
29205,2022-01,2023-09
21498,2022-04,2021-05
50787,2023-09,2021-04
84150,2022-05,2021-05
63582,2022-12,2023-03
35416,2021-09,2021-08
92954,2023-08,2021-01
49921,2023-05,2023-07
50003,2022-07,2023-04
2135,2022-04,2023-12
10575,2022-10,2021-05
49459,2021-08,2023-01
5442,2022-07,2022-12
29316,2021-12,2023-01
56974,2021-12,2022-01
73661,2021-06,2021-03
2246,2023-07,2022-08
38429,2022-08,2023-10
79617,2023-12,2021-01
1622,2021-01,2023-02
12209,2023-03,2021-10
18649,2023-12,2023-04
69809,2022-06,2021-10
24821,2023-06,2022-04
48741,2021-01,2021-12
59664,2023-10,2023-11
66753,2023-06,2022-11
38481,2023-09,2022-06
63838,2022-05,2022-09
50306,2022-06,2022-09
79441,2021-08,2021-01
16374,2022-02,2023-04
26233,2022-10,2022-01
99096,2023-04,2021-09
33787,2023-01,2021-11
1870,2023-04,2021-03
82064,2023-07,2022-07
89385,2022-12,2023-10
88745,2021-09,2021-03
75526,2021-05,2021-06
30738,2021-11,2023-09
73075,2021-06,2021-04
14559,2022-06,2021-11
89750,2022-11,2022-12
92768,2023-09,2022-10
54717,2021-04,2022-01
90106,2022-03,2021-03
48882,2022-03,2022-11
5326,2022-03,2021-02
75518,2021-12,2022-07
38666,2023-03,2021-11
39549,2021-06,2023-08
17414,2021-05,2021-12
45117,2023-07,2022-11
15966,2023-10,2022-08
77983,2022-09,2021-04
11223,2022-05,2022-04
3251,2022-01,2022-12
41932,2022-11,2023-11
23643,2021-02,2022-07
99568,2022-07,2022-04
43812,2022-05,2023-03
90802,2022-10,2022-01
30289,2022-06,2021-05
94706,2022-03,2021-11
58032,2022-03,2022-04
62939,2021-09,2022-12
51289,2021-07,2021-08
87716,2022-05,2023-08
10591,2023-12,2023-06
66089,2023-03,2023-05
40640,2021-06,2023-10
8726,2022-12,2023-01
77907,2023-02,2021-07
98538,2023-01,2022-11
19007,2021-08,2021-05
21533,2022-09,2021-03
89230,2022-11,2022-03
25773,2021-02,2023-01
10683,2023-02,2021-03
36678,2023-06,2022-03
76758,2021-05,2023-07
54651,2023-05,2022-04
26962,2022-01,2021-01
72489,2022-02,2021-03
61128,2022-08,2021-03
48148,2023-04,2023-05
4459,2021-05,2022-08
27897,2023-08,2023-03
9331,2021-04,2023-04
25709,2023-11,2023-12
53163,2021-01,2021-04
50211,2022-06,2023-04
1611,2023-05,2022-11
10648,2021-02,2022-03
594,2023-12,2022-06
79313,2022-06,2022-12
53897,2022-06,2021-09
80559,2022-02,2023-03
18242,2022-10,2023-02
23490,2022-03,2023-12
36976,2021-08,2023-11
53698,2021-12,2023-11
93968,2021-05,2023-07
19076,2021-09,2021-03
57540,2022-04,2021-03
25032,2023-03,2022-05
22265,2022-09,2023-09
86903,2022-05,2022-03
18964,2022-01,2021-02
33454,2023-09,2023-03
22008,2023-11,2023-05
72786,2023-02,2022-01
77150,2023-09,2021-09
79655,2023-10,2021-08
17685,2022-01,2021-04
5245,2022-01,2021-06
68326,2022-03,2021-04
10437,2022-01,2022-04
99201,2022-03,2022-10
14023,2023-10,2023-08
33805,2021-04,2021-09
16385,2021-02,2023-10
9625,2023-08,2023-12
13851,2021-09,2023-05
91722,2023-11,2021-03
88261,2023-06,2023-03
24371,2023-12,2021-09
32942,2022-02,2023-06
71926,2021-01,2023-08
65284,2023-08,2022-04
29965,2021-12,2023-09
8899,2023-03,2021-03
70620,2023-05,2022-12
61199,2021-08,2021-06
72241,2021-05,2022-02
22835,2022-11,2023-05
91518,2022-03,2021-02
80324,2023-11,2021-07
78692,2021-01,2022-03
42363,2021-09,2021-05
72715,2023-06,2021-08
21351,2021-07,2023-08
9703,2022-02,2021-06
34230,2021-11,2021-09
78871,2023-08,2021-01
48003,2021-12,2022-10
89450,2021-03,2022-12
37096,2023-06,2023-10
56958,2023-05,2021-02
1165,2022-07,2022-04
33515,2021-07,2023-01
91827,2022-10,2023-08
63405,2021-06,2021-09
58789,2022-02,2021-12
13675,2021-09,2022-06
50012,2022-07,2023-02
58558,2022-04,2021-03
23963,2021-08,2022-11
25849,2023-03,2021-12
80167,2022-09,2022-10
75743,2022-01,2022-03
90228,2023-05,2021-09
10612,2022-11,2021-02
20201,2022-05,2022-12
16800,2023-05,2023-04
26200,2022-02,2022-02
70910,2021-11,2023-11
80742,2023-07,2023-06
11176,2021-11,2021-10
5675,2022-06,2022-04
10968,2022-02,2023-08
18852,2023-05,2022-06
33270,2022-09,2021-01
69280,2023-04,2022-12
26315,2022-05,2021-12
93274,2023-04,2023-01
9703,2022-02,2021-07
77625,2023-04,2021-02
97211,2021-01,2022-11
77776,2021-01,2023-11
3879,2021-07,2021-04
55368,2022-05,2022-04
3966,2023-07,2022-05
84873,2022-04,2021-05
34634,2023-02,2023-12
36494,2023-02,2023-09
35648,2023-07,2021-06
36024,2023-08,2022-12
55974,2022-12,2023-08
42156,2021-05,2022-02
97200,2022-01,2021-05
71889,2022-10,2021-05
86925,2021-07,2022-09
71886,2023-08,2021-03
4317,2023-12,2021-01
46968,2021-11,2022-02
96540,2022-01,2022-01
80406,2021-03,2021-02
63483,2023-05,2023-07
63386,2022-08,2023-03
8084,2023-04,2022-06
23330,2023-03,2022-11
5343,2022-09,2021-12
12311,2021-08,2021-09
77116,2023-05,2023-06
95528,2023-12,2021-01
4368,2021-06,2023-04
53300,2021-10,2022-09
6181,2022-03,2023-04
90884,2022-09,2023-07
12463,2023-11,2021-05
58970,2023-08,2023-10
88949,2021-01,2022-01
2448,2022-12,2023-05
28819,2021-09,2022-05
48444,2023-02,2023-02
70882,2023-08,2022-03
22981,2023-09,2023-01
12215,2021-01,2022-12
24497,2022-06,2023-05
2394,2021-08,2021-02
71678,2023-10,2021-12
35278,2023-11,2021-11
49172,2023-12,2022-11
8828,2021-06,2023-06
69815,2021-04,2023-12
42209,2023-07,2022-01
17716,2023-11,2023-07
30972,2023-06,2023-04
25917,2023-06,2022-11
16682,2021-06,2021-09
69435,2021-02,2023-10
66885,2022-07,2023-07
6720,2023-01,2022-06
77685,2023-12,2023-02
72434,2022-10,2022-12
50847,2022-09,2023-05
61542,2021-08,2022-02
27830,2023-12,2023-01
41030,2023-08,2023-10
35058,2022-04,2022-04
89717,2022-09,2023-01
1448,2023-11,2021-08
88077,2021-08,2023-04
3312,2022-03,2023-06
70196,2023-03,2021-06
24077,2023-02,2023-06
58463,2022-04,2021-11
54312,2023-08,2023-11
76487,2023-06,2023-11
85239,2022-02,2021-05
50559,2022-01,2021-01
39886,2021-05,2022-05
88105,2023-02,2023-06
4614,2022-07,2023-02
69454,2022-03,2023-05
50698,2022-06,2021-01
69757,2022-01,2023-04
38398,2023-03,2021-11
53270,2021-08,2023-07
49639,2023-10,2021-11
18462,2021-03,2023-11
3037,2023-05,2022-09
42640,2023-10,2021-08
66741,2023-04,2022-07
84564,2022-12,2023-01
480,2021-04,2023-05
47798,2021-11,2022-08
48316,2021-08,2021-03
98596,2022-07,2021-04
71010,2022-02,2023-08
36643,2023-01,2021-10
55287,2022-08,2022-08
82085,2023-10,2023-12
63551,2023-07,2022-02
51613,2022-04,2023-02
38882,2021-02,2022-01
93485,2021-09,2023-07
82379,2022-12,2023-05
74779,2022-07,2022-07
43024,2022-08,2022-02
47758,2022-11,2022-06
62819,2021-05,2022-08
26783,2021-07,2021-12
74890,2022-12,2021-12
52568,2023-02,2023-06
49360,2023-10,2021-05
48274,2021-03,2022-02
64264,2021-12,2023-06
79422,2022-04,2023-07
33726,2021-04,2022-10
99878,2022-10,2022-12
32133,2022-05,2023-07
8,2023-02,2023-11
41728,2021-05,2022-07
19370,2021-06,2023-10
42498,2021-10,2021-07
47784,2021-07,2023-09
54728,2023-08,2022-10
88560,2022-08,2021-09
94644,2021-10,2023-12
92514,2022-04,2023-06
34751,2022-11,2021-03
22504,2023-05,2021-03
87033,2022-11,2023-10
87469,2021-09,2022-10
96573,2021-12,2023-01
95557,2021-10,2021-09
20905,2021-12,2022-09
13451,2021-02,2021-07
33575,2021-01,2021-08
76220,2021-12,2021-01
99768,2023-04,2022-02
95784,2022-05,2021-01
94620,2023-04,2021-07
18240,2023-07,2021-04
99945,2022-11,2022-10
67531,2022-02,2022-09
17810,2023-11,2022-01
62783,2021-02,2022-08
12753,2022-02,2023-06
73799,2022-09,2021-06
75878,2023-07,2023-12
78163,2021-09,2023-10
2540,2022-06,2021-11
9856,2022-06,2022-11
5614,2021-12,2021-03
55375,2022-06,2022-01
79223,2021-01,2023-03
54054,2023-03,2023-07
23752,2022-02,2022-09
2235,2022-10,2023-07
55252,2023-06,2023-08
19908,2022-06,2022-01
55233,2023-12,2022-06
26144,2021-06,2021-04
52104,2022-05,2023-12
84823,2023-12,2022-08
22406,2023-01,2023-03
70355,2023-05,2022-07
4145,2021-05,2022-02
26557,2021-01,2023-07
3773,2022-08,2021-05
93572,2021-04,2023-03
5675,2022-06,2023-04
66152,2023-03,2021-09
57464,2022-05,2022-07
92028,2021-07,2023-08
43384,2022-06,2022-11
7337,2023-11,2023-05
48448,2023-07,2023-12
11231,2023-08,2022-06
95216,2021-07,2022-03
24236,2023-02,2022-03
67620,2021-04,2022-09
42445,2022-05,2021-01
15753,2021-02,2023-02
22433,2022-02,2023-12
25277,2023-03,2021-07
52038,2022-05,2021-09
81130,2022-03,2023-05
72950,2023-08,2021-12
95576,2022-05,2021-06
81107,2021-08,2022-06
18841,2021-03,2021-08
16933,2021-01,2023-06
3377,2022-07,2021-04
70917,2022-09,2022-06
8059,2022-12,2022-07
83190,2022-02,2021-05
7213,2022-07,2023-12
54964,2023-01,2022-01
9253,2021-10,2022-02
35801,2023-06,2021-03
29580,2022-09,2022-08
54056,2021-08,2022-03
89365,2022-06,2023-12
20255,2021-05,2023-11
25859,2022-10,2023-11
66063,2021-10,2022-12
62259,2023-03,2021-09
90348,2021-12,2022-08
54400,2021-08,2022-03
19657,2023-07,2023-11
15595,2023-08,2022-10
9082,2021-02,2023-02
88011,2022-11,2022-11
37020,2023-11,2021-08
48821,2021-04,2022-08
14740,2023-10,2022-06
56837,2021-08,2021-09
37528,2021-11,2022-01
71288,2021-10,2023-04
12235,2023-01,2022-12
2686,2022-06,2023-05
61444,2021-03,2022-11
81634,2021-08,2021-05
80178,2021-05,2022-01
38370,2023-08,2023-11
83250,2021-08,2022-03
33328,2022-07,2022-08
93189,2023-12,2021-09
13886,2022-08,2021-01
85998,2023-03,2021-09
12890,2021-09,2021-03
56945,2022-04,2023-05
13989,2023-04,2021-02
16860,2022-10,2023-06
53797,2023-07,2022-06
72500,2023-05,2022-06
67782,2021-01,2023-02
45262,2022-07,2023-12
849,2023-06,2023-08
30014,2021-12,2021-07
86632,2022-05,2022-08
27286,2022-03,2023-10
32205,2021-03,2021-09
83911,2023-02,2023-05
90179,2021-08,2023-08
90384,2021-07,2022-04
60818,2023-02,2021-11
39877,2021-02,2022-02
30734,2023-06,2022-12
26292,2021-01,2022-10
5718,2023-03,2022-09
92146,2023-03,2022-11
69193,2021-11,2021-11
74105,2022-10,2021-02
77076,2023-06,2021-09
66353,2023-04,2021-07
93470,2023-10,2021-08
24650,2022-03,2023-03
94338,2023-03,2023-03
32490,2021-10,2021-08
89761,2023-06,2021-03
91811,2021-12,2023-10
98380,2021-01,2023-05
11576,2023-06,2022-10
89974,2022-02,2022-11
8893,2023-01,2021-02
45645,2021-05,2023-04
59230,2023-06,2022-04
56269,2021-09,2022-09
58608,2021-06,2022-01
50279,2023-07,2023-07
58781,2021-01,2023-07
69918,2021-04,2021-12
16789,2022-04,2023-12
59714,2023-07,2023-10
44000,2022-04,2023-01
64478,2021-04,2021-04
98248,2022-12,2022-08
76365,2021-04,2023-07
69332,2022-07,2023-11
82034,2023-04,2022-11
22138,2022-04,2023-06
38672,2021-06,2021-06
77946,2022-12,2021-02
76197,2021-05,2022-06
92519,2023-12,2022-10
81783,2023-12,2023-08
36525,2023-03,2021-04
20134,2022-03,2022-10
14744,2023-07,2021-08
33250,2021-01,2023-12
70279,2022-08,2021-05
62253,2023-01,2023-05
98320,2023-04,2023-12
20161,2022-02,2022-10
75020,2022-05,2023-04
55773,2023-03,2021-04
86821,2023-09,2023-09
44246,2023-08,2022-02
61187,2023-04,2023-09
51690,2023-07,2021-11
48511,2022-10,2022-08
24380,2021-05,2023-12
58818,2022-05,2022-12
40956,2022-12,2021-05
59180,2021-11,2022-03
50670,2023-07,2022-02
67280,2021-11,2022-03
63054,2022-02,2022-11
63285,2021-06,2022-09
70150,2023-02,2023-01
97849,2022-05,2023-11
92987,2022-10,2021-04
85476,2021-11,2022-03
98924,2021-08,2021-09
70994,2021-10,2021-03
79438,2021-07,2021-05
85505,2023-01,2022-06
56603,2021-06,2022-12
48353,2023-11,2023-09
12486,2021-02,2021-02
78146,2022-10,2021-03
54079,2023-09,2022-05
58923,2021-10,2023-02
87144,2021-08,2021-06
26881,2021-06,2022-11
47734,2023-03,2021-11
34254,2021-12,2022-09
71631,2021-07,2023-03
4142,2023-07,2022-12
91928,2023-04,2022-05
46,2023-11,2022-03
87058,2023-03,2021-09
49448,2022-06,2023-07
1544,2022-09,2023-01
92715,2023-07,2021-12
50445,2022-11,2021-01
26017,2021-11,2021-06
88308,2021-08,2022-10
98656,2022-09,2022-04
25004,2021-03,2022-12
54455,2023-02,2021-11
68678,2022-08,2022-10
98002,2021-02,2023-10
64380,2021-10,2022-08
28009,2021-09,2023-12
61068,2022-11,2022-08
64504,2022-11,2023-05
72311,2022-09,2021-04
99262,2022-12,2023-04
12048,2023-08,2023-08
29065,2023-03,2022-12
8586,2021-03,2022-11
90584,2022-05,2021-05
84152,2021-11,2023-12
10305,2023-12,2021-01
46931,2023-06,2021-12
74650,2023-07,2023-08
13201,2022-08,2023-02
26221,2023-04,2021-05
68666,2023-03,2022-03
18606,2021-09,2022-09
79584,2023-07,2022-12
34572,2021-07,2022-08
36073,2021-12,2023-10
94941,2023-07,2021-04
14932,2021-01,2021-11
26292,2021-01,2023-01
69714,2021-03,2022-03
78156,2023-03,2022-02
90206,2022-01,2021-04
3061,2021-09,2023-09
17482,2021-01,2023-07
35585,2022-08,2021-03
86948,2022-08,2022-01
74683,2021-02,2022-02
49671,2022-01,2022-09
51013,2022-01,2023-08
97450,2021-08,2023-05
51906,2023-04,2021-05
34309,2022-05,2022-09
75441,2022-12,2022-04
60541,2023-07,2021-03
74998,2021-10,2022-06
91621,2023-05,2022-11
22184,2021-09,2023-01
24212,2022-12,2021-10
8019,2021-09,2022-05
25637,2023-04,2023-09
8266,2022-04,2022-03
12039,2023-02,2021-11
33403,2022-05,2021-12
80152,2022-12,2023-09
9002,2021-01,2021-02
11205,2021-11,2022-04
80909,2023-11,2023-05
35733,2022-11,2022-01
96333,2021-09,2021-11
87204,2021-02,2021-12
21458,2023-05,2022-10
43027,2023-02,2022-10
45006,2021-04,2022-03
73382,2021-11,2022-06
23936,2021-11,2022-01
77493,2022-02,2022-03
68330,2023-12,2022-04
96970,2023-12,2021-05
88208,2023-02,2022-04
32092,2022-11,2021-06
55479,2021-09,2021-12
6410,2023-10,2021-09
26872,2022-06,2022-07
61037,2023-06,2021-01
28254,2021-12,2022-03
59072,2021-09,2022-02
70993,2022-01,2022-06
88448,2022-10,2023-01
95582,2021-03,2021-03
14625,2021-05,2022-04
47434,2021-07,2022-12
82973,2023-09,2023-04
55310,2023-01,2023-11
55448,2021-05,2021-04
14163,2021-10,2021-03
21677,2023-08,2021-06
20287,2023-08,2023-09
37158,2023-09,2021-09
49050,2023-04,2022-08
28227,2022-05,2022-01
17078,2021-05,2021-04
27321,2023-10,2022-07
20182,2023-01,2023-02
74971,2022-03,2021-08
98681,2021-05,2021-07
35439,2023-11,2023-05
17347,2022-05,2022-07
1341,2022-08,2022-06
86366,2022-01,2022-05
81044,2022-04,2021-08
42522,2022-07,2021-07
21586,2022-07,2022-12
21106,2023-10,2021-12
32729,2023-10,2023-12
90826,2021-05,2022-06
92628,2022-09,2022-12
90613,2021-05,2023-10
45325,2022-04,2023-12
80549,2021-10,2023-09
59507,2023-03,2022-09
48643,2022-11,2021-05
87211,2022-06,2023-01
41415,2023-07,2023-06
73004,2022-08,2021-06
7654,2021-10,2022-11
72096,2023-08,2022-02
14644,2021-02,2022-01
28968,2021-10,2022-11
71348,2021-04,2023-07
5480,2022-09,2023-11
56637,2022-12,2023-09
53345,2022-12,2022-08
67426,2022-02,2021-09
75235,2021-02,2023-09
44663,2022-11,2021-11
26223,2022-01,2023-03
93801,2021-03,2021-07
